barcode,name,shop,category_id,source_id,weight,source_url,image_url
9321325002878,Maggie Beer Classic Camembert 180g,Woolworths,24023,6016197,180g,https://www.woolworths.com.au/shop/productdetails/6016197/maggie-beer-classic-camembert,https://cdn0.woolworths.media/content/wowproductimages/large/6016197.jpg
9321325002861,Maggie Beer Extra Creamy Brie 180g,Woolworths,24023,6016158,180g,https://www.woolworths.com.au/shop/productdetails/6016158/maggie-beer-extra-creamy-brie,https://cdn0.woolworths.media/content/wowproductimages/large/6016158.jpg
9321325002199,Maggie Beer Smoked Club Cheddar Aged 12+ Months 150g,Woolworths,24023,238378,150g,https://www.woolworths.com.au/shop/productdetails/238378/maggie-beer-smoked-club-cheddar-aged-12-months,https://cdn0.woolworths.media/content/wowproductimages/large/238378.jpg
2803410000008,Marsh's Extra Tasty Cheddar Cheese 300g - 500g,Woolworths,24023,91380,300g - 500g,https://www.woolworths.com.au/shop/productdetails/91380/marsh-s-extra-tasty-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/091380.jpg
9322515030886,Melbourne Cheese Company Persian Fetta 250g,Woolworths,24023,31165,250G,https://www.woolworths.com.au/shop/productdetails/31165/melbourne-cheese-company-persian-fetta,https://cdn0.woolworths.media/content/wowproductimages/large/031165.jpg
9317320100329,Meredith Dairy Goat Cheese Australian Native Pepperberry 150g,Woolworths,24023,464664,150g,https://www.woolworths.com.au/shop/productdetails/464664/meredith-dairy-goat-cheese-australian-native-pepperberry,https://cdn0.woolworths.media/content/wowproductimages/large/464664.jpg
9317320101500,Meredith Dairy Plain Goats Cheese 150g,Woolworths,24023,316043,150G,https://www.woolworths.com.au/shop/productdetails/316043/meredith-dairy-plain-goats-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/316043.jpg
9314441713995,Mersey Valley Jalapeno Cheddar Cheese Block 235g,Woolworths,24023,99054,235g,https://www.woolworths.com.au/shop/productdetails/99054/mersey-valley-jalapeno-cheddar-cheese-block,https://cdn0.woolworths.media/content/wowproductimages/large/099054.jpg
7617067058085,Mifroma Le Gruyere Cave-Aged 11 Months Cheese 140g,Woolworths,24023,493675,140g,https://www.woolworths.com.au/shop/productdetails/493675/mifroma-le-gruyere-cave-aged-11-months-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/493675.jpg
5704025035058,Mon Ami Double Cream French Brie Petit 125g,Woolworths,24023,216900,125g,https://www.woolworths.com.au/shop/productdetails/216900/mon-ami-double-cream-french-brie-petit,https://cdn0.woolworths.media/content/wowproductimages/large/216900.jpg
