barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.31744E+12,,Yumi's Smokey Chipotle Hommus Dip | 200g,coles,24031,3039400,200g,https://www.coles.com.au/product/yumi's-smokey-chipotle-hommus-dip-200g-3039400,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3039400.jpg&w=640&q=90
9.31744E+12,,Yumi's Chipotle Hommus Dip 200g,Woolworths,24031,531850,200G,https://www.woolworths.com.au/shop/productdetails/531850/yumi-s-chipotle-hommus-dip,https://cdn0.woolworths.media/content/wowproductimages/large/531850.jpg
9.31744E+12,,Yumi's Mini Middle Eastern Hommus 3x65g | 195g,coles,24031,3039410,195g,https://www.coles.com.au/product/yumi's-mini-middle-eastern-hommus-3x65g-195g-3039410,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3039410.jpg&w=640&q=90
9.31744E+12,,Yumi's Mini Hommus 65g x3 Pack,Woolworths,24031,81500,65G x3 Pack,https://www.woolworths.com.au/shop/productdetails/81500/yumi-s-mini-hommus,https://cdn0.woolworths.media/content/wowproductimages/large/081500.jpg
9.31744E+12,,Yumi's Dip Hommus Traditional | 1kg,coles,24031,7106189,1kg,https://www.coles.com.au/product/yumi's-dip-hommus-traditional-1kg-7106189,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7106189.jpg&w=640&q=90
9.31744E+12,,Yumi's Traditional Middle Eastern Hommus Dip 1kg,Woolworths,24031,339939,1Kg,https://www.woolworths.com.au/shop/productdetails/339939/yumi-s-traditional-middle-eastern-hommus-dip,https://cdn0.woolworths.media/content/wowproductimages/large/339939.jpg
9.32611E+12,,Yarra Valley S ... 120g,coles,24032,3052973,120g,https://www.coles.com.au/product/yarra-valley-salted-honey-cow-cheese-120g-3052973,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3052973.jpg&w=640&q=90
9.32611E+12,,Yarra Valley Cheese Salted Honey Cow 120g,Woolworths,24032,638913,120g,https://www.woolworths.com.au/shop/productdetails/638913/yarra-valley-cheese-salted-honey-cow,https://cdn0.woolworths.media/content/wowproductimages/large/638913.jpg
9.32611E+12,,Yarra Valley Persian Fetta Classic | 180 GRAM,coles,24032,8569772,180gram,https://www.coles.com.au/product/yarra-valley-persian-fetta-classic-180-gram-8569772,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F8%2F8569772.jpg&w=640&q=90
9.32611E+12,,Yarra Valley Persian Fetta 180g,Woolworths,24032,924706,180g,https://www.woolworths.com.au/shop/productdetails/924706/yarra-valley-persian-fetta,https://cdn0.woolworths.media/content/wowproductimages/large/924706.jpg
9.32611E+12,,Yarra Valley Cheese Marinated Persian Fetta | 350g,coles,24032,2791280,350g,https://www.coles.com.au/product/yarra-valley-cheese-marinated-persian-fetta-350g-2791280,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F2%2F2791280.jpg&w=640&q=90
9.32611E+12,,Yarra Valley Persian Fetta 350g,Woolworths,24032,640123,350g,https://www.woolworths.com.au/shop/productdetails/640123/yarra-valley-persian-fetta-persian-fetta,https://cdn0.woolworths.media/content/wowproductimages/large/640123.jpg
9.32611E+12,,Yarra Valley Persian Fetta Dill & Chives | 180g,coles,24032,8569874,180g,https://www.coles.com.au/product/yarra-valley-persian-fetta-dill-and-chives-180g-8569874,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F8%2F8569874.jpg&w=640&q=90
9.32611E+12,,Yarra Valley Persian Fetta Dill & Chives 180g,Woolworths,24032,239585,180g,https://www.woolworths.com.au/shop/productdetails/239585/yarra-valley-persian-fetta-dill-chives,https://cdn0.woolworths.media/content/wowproductimages/large/239585.jpg
8.00271E+12,,Zanetti Parmigiano Reggiano PDO | 200g,coles,24032,3275661,200g,https://www.coles.com.au/product/zanetti-parmigiano-reggiano-pdo-200g-3275661,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3275661.jpg&w=640&q=90
8.00271E+12,,Zanetti Parmigiano Reggiano Pdo 30m 200g,Woolworths,24032,97938,200g,https://www.woolworths.com.au/shop/productdetails/97938/zanetti-parmigiano-reggiano-pdo-30m,https://cdn0.woolworths.media/content/wowproductimages/large/097938.jpg
8.00271E+12,,Zanetti Pecorino Romano | 200g,coles,24032,3575938,200g,https://www.coles.com.au/product/zanetti-pecorino-romano-200g-3575938,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3575938.jpg&w=640&q=90
8.00271E+12,,Zanetti Pecorino Romano 200g,Woolworths,24032,406591,200G,https://www.woolworths.com.au/shop/productdetails/406591/zanetti-pecorino-romano,https://cdn0.woolworths.media/content/wowproductimages/large/406591.jpg
